Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
17643,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,5088
10579,0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17,2387
8978,1.04,Ideal,G,SI1,61.9,53.0,6.53,6.54,4.05,5570
23065,0.23,Very Good,E,VVS2,61.4,60.0,3.93,3.98,2.43,505
1017,0.3,Very Good,E,VS2,62.6,62.0,4.21,4.25,2.65,614
4063,1.22,Ideal,I,SI2,61.3,57.0,6.91,6.85,4.22,5226
3528,1.31,Ideal,H,SI2,62.3,56.0,7.0,6.97,4.35,6225
13414,1.0,Very Good,E,SI1,61.7,57.0,6.34,6.47,3.95,5239
15752,0.71,Ideal,F,VS2,62.2,56.0,5.74,5.71,3.56,2915
9651,0.58,Ideal,G,VVS1,61.3,56.0,5.36,5.4,3.3,2256
12196,0.7,Ideal,H,SI1,61.8,53.0,5.71,5.74,3.54,2499
12694,0.41,Ideal,F,VS2,62.1,56.0,4.79,4.74,2.96,1107
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
13300,0.7,Very Good,E,VS2,60.2,62.0,5.71,5.75,3.45,2843
8634,0.5,Very Good,F,SI1,63.2,57.0,5.03,5.06,3.19,1220
18984,0.73,Premium,H,VS2,61.0,58.0,5.76,5.84,3.54,2496
22180,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,847
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
15911,0.41,Ideal,H,VS2,60.7,55.0,4.83,4.86,2.94,1163
15077,0.3,Premium,G,VVS1,62.7,59.0,4.27,4.22,2.66,1013
18907,0.52,Ideal,H,VS2,61.8,56.0,5.19,5.16,3.2,1573
2978,0.4,Ideal,E,VVS2,62.2,56.0,4.71,4.78,2.95,1158
16658,0.35,Premium,D,SI1,61.5,58.0,4.55,4.53,2.79,772
21680,0.76,Ideal,G,SI1,61.2,57.0,5.85,5.9,3.59,3212
25139,0.27,Very Good,D,VVS2,62.2,59.0,4.08,4.12,2.55,622
19163,1.16,Fair,H,SI2,68.2,55.0,6.47,6.37,4.38,3118
1464,0.34,Good,G,VS2,57.5,61.0,4.66,4.6,2.66,714
20780,0.42,Very Good,F,VS2,60.1,61.0,4.84,4.88,2.92,790
9145,0.93,Ideal,E,SI2,60.5,54.0,6.4,6.38,3.87,4858
6653,1.0,Premium,G,SI1,60.5,61.0,6.51,6.45,3.92,5152
8435,1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
24664,0.5,Ideal,E,SI1,61.5,57.0,5.08,5.1,3.13,1700
5823,0.36,Ideal,I,VS2,61.8,55.0,4.61,4.58,2.84,648
23433,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1161
13568,0.31,Very Good,G,VS2,63.0,54.0,4.33,4.37,2.74,544
1644,0.26,Premium,G,VS1,61.3,60.0,4.12,4.07,2.51,491
7740,0.3,Ideal,G,IF,62.1,55.0,4.35,4.31,2.69,956
8145,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
237,1.0,Ideal,F,VS2,62.6,57.0,6.4,6.35,3.99,6804
16306,0.9,Good,G,VS2,63.9,61.0,5.97,6.01,3.83,3859
24152,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3596
23039,0.31,Very Good,G,SI1,,55.0,4.31,4.34,2.7,462
8283,1.18,Premium,G,SI2,,60.0,6.88,6.81,4.14,4988
16741,0.75,Ideal,I,VS1,59.9,57.0,5.96,5.9,3.56,2562
21484,1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,8950
25081,0.32,Ideal,F,IF,62.2,55.0,4.4,4.38,2.73,1080
5966,0.37,Very Good,G,VS1,58.4,59.0,4.76,4.69,2.76,657
4383,1.16,Ideal,G,SI1,61.8,55.0,6.75,6.78,4.18,5908
24870,1.4,Premium,H,VS2,62.9,55.0,7.15,7.06,4.47,8847
19840,0.56,Ideal,D,VVS2,61.7,58.0,5.26,5.3,3.26,2612
12517,1.5,Premium,G,SI2,60.1,59.0,7.38,7.36,4.43,8820
12318,1.08,Ideal,F,VVS2,62.1,55.0,6.57,6.6,4.09,10052
6823,0.53,Ideal,E,VS2,61.8,55.0,5.21,5.24,3.23,2163
14425,0.3,Ideal,F,VS2,62.3,58.0,4.26,4.23,2.64,569
626,1.51,Premium,F,VS2,61.1,59.0,7.37,7.32,4.49,14294
6362,0.4,Ideal,I,VS2,61.8,56.0,4.73,4.79,2.94,639
15615,1.5,Ideal,G,SI1,62.8,54.0,7.31,7.29,4.58,11572
25616,0.63,Premium,E,VVS1,60.9,60.0,5.52,5.55,3.37,2765
8413,0.3,Ideal,D,VVS2,62.2,55.0,4.32,4.33,2.69,814
26867,1.01,Ideal,F,VS2,60.9,58.0,6.43,6.47,3.93,7411
6656,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,11003
15539,0.33,Very Good,G,VVS2,60.0,63.0,4.45,4.49,2.68,752
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
18051,0.81,Very Good,G,SI1,62.3,59.0,5.93,5.98,3.71,3095
4694,0.54,Ideal,F,VVS2,62.1,54.0,5.24,5.26,3.26,2180
6001,1.09,Ideal,E,SI1,61.1,55.0,6.66,6.7,4.08,5935
7535,0.34,Ideal,G,VVS2,61.9,57.0,4.48,4.44,2.76,995
3276,1.23,Premium,G,SI1,62.4,55.0,6.89,6.83,4.28,6750
3829,0.71,Ideal,E,SI1,61.3,57.0,5.81,5.78,3.55,2704
5833,0.6,Good,J,VS1,58.9,60.5,5.5,5.57,3.26,1306
20972,0.74,Ideal,E,SI1,62.3,58.0,5.74,5.78,3.59,2872
26816,0.9,Very Good,J,VS1,60.4,58.0,6.22,6.27,3.77,3358
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
8968,1.98,Ideal,I,SI1,61.5,55.0,8.04,8.13,4.97,14581
19611,0.38,Ideal,H,VVS1,61.1,56.0,4.68,4.71,2.87,949
18048,0.58,Very Good,H,SI1,62.4,55.0,5.32,5.36,3.33,1262
930,1.5,Good,I,VS1,57.9,60.0,7.48,7.44,4.32,9828
6645,0.28,Good,F,VS1,58.3,58.0,4.33,4.35,2.53,487
8311,0.4,Very Good,G,SI1,63.3,58.0,4.69,4.66,2.96,840
7459,1.5,Premium,D,VS2,61.8,60.0,7.37,7.3,4.53,15240
1929,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73,3047
18078,0.9,Good,H,SI2,63.1,60.0,6.09,6.14,3.86,3024
10456,0.55,Ideal,F,VS1,61.4,55.0,5.28,5.24,3.23,1901
17801,0.57,Ideal,G,VVS2,60.7,55.0,5.34,5.36,3.25,2095
21442,0.54,Premium,H,SI2,61.8,60.0,5.2,5.16,3.2,972
23395,0.3,Ideal,H,VS2,60.9,58.0,4.29,4.32,2.62,491
18114,1.22,Ideal,I,SI1,61.7,57.0,6.85,6.82,4.22,6012
17621,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
3209,0.7,Premium,F,SI1,59.5,57.0,5.81,5.79,3.45,2596
20883,0.41,Premium,E,SI1,61.3,58.0,4.76,4.8,2.93,755
18428,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,1365
1846,0.31,Very Good,H,VVS2,61.2,60.0,4.37,4.39,2.68,625
22971,0.3,Very Good,E,VS2,62.9,58.0,4.22,4.27,2.67,658
22167,1.01,Good,D,SI2,64.0,59.0,6.28,6.34,4.04,3932
24662,0.32,Ideal,H,VVS1,62.7,55.0,4.37,4.4,2.75,692
701,0.53,Premium,H,SI1,60.9,60.0,5.26,5.19,3.18,1193
26027,1.09,Ideal,I,SI1,59.4,61.0,6.68,6.73,3.98,4692
502,0.91,Very Good,F,VS2,60.8,57.0,6.24,6.25,3.8,4606
16087,0.52,Ideal,H,VVS1,61.7,53.0,5.19,5.25,3.22,1893
11203,2.06,Ideal,J,SI2,,55.0,8.23,8.19,5.08,11337
9151,1.2,Premium,H,SI2,62.1,57.0,6.84,6.69,4.21,3965
9477,0.41,Ideal,E,VVS2,61.1,56.0,4.8,4.85,2.95,1187
5815,2.0,Ideal,F,SI2,62.6,57.0,8.08,8.01,5.04,18172
14598,0.54,Ideal,D,VS1,61.3,56.0,5.3,5.27,3.24,2378
4067,0.96,Very Good,G,SI1,60.3,57.0,6.35,6.38,3.84,4265
2744,0.33,Ideal,D,SI2,62.4,57.0,4.42,4.39,2.75,631
7790,1.51,Premium,F,VS2,62.5,58.0,7.36,7.21,4.55,14294
2332,1.51,Very Good,E,SI1,61.8,57.0,7.36,7.43,4.57,9474
13629,0.63,Ideal,D,SI1,61.5,56.0,5.52,5.53,3.4,1964
21314,1.01,Premium,G,VS1,59.9,59.0,6.51,6.48,3.89,6353
18018,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,681
4668,0.36,Ideal,G,SI2,60.7,58.0,4.62,4.64,2.81,505
13846,0.79,Ideal,I,VS1,62.2,57.0,5.89,5.94,3.68,2958
26718,0.9,Good,I,VS2,63.8,55.0,6.07,6.16,3.9,3303
4791,0.31,Premium,D,IF,60.2,59.0,4.39,4.42,2.65,1167
14185,0.9,Very Good,H,VS1,63.5,59.0,6.13,6.1,3.88,4234
16047,0.73,Premium,F,SI1,62.4,55.0,5.78,5.71,3.59,2346
260,0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
18818,0.3,Premium,D,SI2,61.8,58.0,4.32,4.29,2.66,574
863,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,10914
15275,0.9,Very Good,D,SI1,61.8,61.0,6.16,6.2,3.82,4068
8786,2.04,Premium,E,SI2,62.7,60.0,8.04,8.0,5.03,15398
24731,0.52,Ideal,F,IF,62.2,55.0,5.14,5.18,3.21,2783
3720,0.29,Very Good,G,VS1,58.1,59.0,4.39,4.42,2.56,660
15334,0.76,Premium,F,SI1,60.9,59.0,5.89,5.83,3.57,2631
3479,0.5,Good,E,SI1,64.6,54.0,4.95,5.05,3.23,1232
25170,0.25,Premium,E,VS2,59.7,61.0,4.1,4.08,2.44,525
777,1.01,Premium,H,SI1,63.0,60.0,6.36,6.33,4.0,4642
11450,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7727
14826,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
4803,0.5,Premium,F,VVS1,61.1,55.0,5.15,5.13,3.14,2081
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
25874,0.33,Ideal,E,VS2,61.6,57.0,4.46,4.44,2.74,928
7262,0.3,Premium,J,VS1,62.6,58.0,4.28,4.31,2.69,394
11197,0.9,Ideal,G,SI2,62.8,54.0,6.11,6.15,3.85,3820
1648,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,851
25744,0.31,Ideal,H,VVS1,61.6,57.0,4.32,4.35,2.67,660
6503,1.07,Ideal,J,SI1,62.4,56.0,6.52,6.56,4.08,4422
25990,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
14060,0.32,Very Good,F,VS2,60.2,59.0,4.4,4.43,2.66,645
6725,0.34,Ideal,F,VS2,61.4,55.0,4.54,4.52,2.78,856
19641,0.32,Ideal,E,IF,61.2,57.0,4.4,4.43,2.7,1300
26923,0.72,Premium,J,VS1,63.0,56.0,5.72,5.67,3.59,1875
755,0.31,Premium,F,VS2,61.6,58.0,4.35,4.38,2.69,625
91,0.5,Ideal,F,VVS2,62.3,57.0,5.06,5.08,3.16,1850
20695,0.7,Fair,D,VS2,65.2,59.0,5.58,5.55,3.63,2560
2998,0.46,Fair,I,VS2,66.8,55.0,4.82,4.77,3.2,855
9684,1.07,Good,F,SI2,58.7,64.0,6.64,6.68,3.91,4232
1597,0.51,Premium,F,SI1,61.4,59.0,5.13,5.13,3.16,1421
1593,0.34,Premium,I,VVS1,62.6,58.0,4.45,4.47,2.79,626
10732,0.54,Premium,G,SI1,60.3,57.0,5.4,5.24,3.21,1389
17194,0.51,Ideal,E,VS1,61.4,56.0,5.14,5.16,3.16,2233
5052,1.16,Premium,G,SI2,62.6,58.0,6.72,6.66,4.19,4969
12790,0.39,Ideal,I,SI1,62.4,54.0,4.67,4.69,2.92,534
15206,0.7,Ideal,J,SI2,60.9,57.0,5.72,5.76,3.49,1832
15032,0.72,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,2843
14748,0.7,Ideal,F,VS1,62.2,56.0,5.73,5.68,3.55,2792
10080,0.52,Ideal,D,SI1,60.9,57.0,5.17,5.21,3.16,1600
7823,0.73,Premium,F,SI2,60.2,59.0,5.87,5.82,3.52,1971
4589,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,1007
2264,0.7,Good,G,VS2,64.3,56.0,5.51,5.58,3.57,2488
24722,1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61,9281
12344,1.02,Fair,H,SI1,56.9,58.0,6.64,6.75,3.81,4935
13091,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
1760,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,3908
10498,1.2,Good,F,VS2,63.8,60.0,6.6,6.65,4.23,7666
23933,1.23,Ideal,F,VS2,61.7,57.0,6.9,6.94,4.27,9376
13835,1.2,Very Good,J,SI1,61.3,59.0,6.83,6.9,4.21,4891
23117,0.31,Ideal,G,IF,62.5,56.0,4.33,4.37,2.71,871
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
9020,0.33,Very Good,G,VVS1,61.8,55.0,4.44,4.48,2.76,795
18616,1.27,Ideal,F,SI2,62.0,55.0,6.95,6.9,4.3,5405
20371,0.52,Very Good,G,SI1,59.4,60.0,5.23,5.28,3.12,1267
13763,1.23,Ideal,F,VVS2,61.9,55.0,6.92,6.89,4.27,11927
21090,0.42,Very Good,G,SI1,62.9,54.0,4.79,4.81,3.02,737
24776,0.76,Ideal,H,SI1,61.3,55.0,5.87,5.93,3.62,3050
24122,0.24,Very Good,E,VVS2,64.4,53.0,3.92,3.94,2.53,485
24777,0.41,Ideal,D,VS1,61.3,54.0,4.8,4.83,2.95,1151
12190,1.51,Ideal,H,VS2,62.5,55.0,7.29,7.34,4.57,10763
9055,0.8,Good,F,VS2,63.2,55.0,5.88,5.9,3.72,3429
21955,0.56,Ideal,D,VS2,61.0,57.0,5.28,5.35,3.24,1963
24644,1.09,Ideal,G,VS2,62.3,57.0,6.6,6.57,4.1,6480
3637,1.01,Good,G,VS1,64.0,60.0,6.29,6.33,4.04,6509
11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
23121,0.55,Ideal,G,VVS2,60.5,56.0,5.36,5.37,3.24,1948
22242,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1332
6237,1.47,Premium,F,SI2,61.6,60.0,7.38,7.33,4.53,8314
19809,0.71,Very Good,G,SI2,61.3,58.0,5.73,5.75,3.52,2081
14981,0.7,Good,G,VS2,63.8,55.0,5.66,5.59,3.59,2496
12329,1.01,Very Good,F,VS2,62.7,56.0,6.37,6.43,4.01,6159
7998,2.03,Very Good,I,VS2,59.9,57.0,8.14,8.25,4.91,17297
2768,0.9,Very Good,G,VS2,63.2,58.0,6.11,6.17,3.88,4531
15800,0.9,Ideal,G,SI1,62.5,55.0,6.17,6.21,3.87,4260
26123,0.76,Ideal,I,VVS1,62.2,55.0,5.89,5.87,3.66,2753
5877,0.31,Very Good,E,VS1,61.9,56.0,4.32,4.37,2.69,636
13204,0.41,Ideal,E,VVS2,61.8,57.0,4.8,4.75,2.95,1243
10087,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98,1015
22492,0.77,Very Good,G,VS2,62.8,59.0,5.81,5.84,3.66,3124
8751,1.53,Ideal,E,SI2,61.2,57.0,7.42,7.46,4.55,10339
15136,1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05,6486
14772,0.45,Ideal,F,VVS1,61.8,55.0,4.92,4.95,3.05,1833
14920,1.21,Good,G,VS1,63.6,56.0,6.8,6.72,4.3,8741
15787,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,18421
22938,1.39,Ideal,H,VVS2,61.2,54.0,7.23,7.25,4.43,9298
15474,1.33,Premium,G,SI2,60.3,58.0,7.19,7.16,4.33,6685
21104,1.2,Very Good,I,SI2,60.3,57.0,6.88,6.95,4.17,4514
18567,0.55,Ideal,E,SI1,60.9,56.0,5.28,5.32,3.23,1448
17533,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2198
15725,0.95,Fair,G,SI1,66.7,56.0,6.16,6.03,4.06,2841
9751,1.01,Premium,E,SI2,62.5,60.0,6.42,6.39,4.0,4434
19717,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,775
14440,0.8,Ideal,F,SI1,60.1,60.0,5.98,6.03,3.61,3293
19695,0.32,Ideal,E,VVS2,61.6,57.0,4.4,4.43,2.72,842
11614,1.0,Premium,H,VS1,59.1,60.0,6.45,6.42,3.8,4732
8234,0.57,Ideal,F,VS1,61.9,55.0,5.34,5.32,3.3,2189
15732,0.5,Ideal,F,IF,60.6,58.0,5.13,5.16,3.12,2529
20947,0.31,Ideal,I,IF,61.3,57.0,4.34,4.4,2.68,652
17839,0.4,Ideal,G,VS2,62.6,56.0,4.69,4.74,2.95,804
17037,1.0,Premium,I,SI2,61.6,59.0,6.34,6.41,3.93,3712
5678,1.6,Very Good,I,VS2,60.0,60.0,7.55,7.59,4.54,10497
25622,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.83,4.24,5261
12057,0.42,Premium,F,SI1,60.6,61.0,4.87,4.83,2.94,926
12709,0.72,Good,D,VS1,63.3,55.0,5.69,5.75,3.62,3570
22977,0.71,Good,J,VS2,63.5,64.0,5.65,5.6,3.57,1644
2655,1.01,Very Good,D,SI2,63.1,54.0,6.43,6.37,4.04,4338
11384,1.01,Good,E,VVS2,63.9,58.0,6.31,6.37,4.05,8415
5341,0.32,Ideal,E,SI1,61.9,56.0,4.43,4.39,2.73,720
518,0.45,Good,F,VS1,58.6,62.2,5.0,5.05,2.95,1144
1656,1.02,Premium,F,SI2,60.3,59.0,6.53,6.5,3.93,4318
20963,0.34,Premium,H,VS2,60.2,60.0,4.51,4.56,2.73,537
2352,0.9,Premium,H,VVS2,62.0,58.0,6.16,6.13,3.81,4355
16599,0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
21353,1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838
7031,1.87,Premium,E,SI1,61.9,58.0,7.94,7.88,4.9,16232
4591,0.4,Very Good,I,VS2,61.4,57.6,4.73,4.78,2.92,655
6119,1.13,Very Good,E,SI2,63.4,59.0,6.53,6.59,4.16,5147
2613,1.48,Very Good,I,VS2,63.0,58.0,7.16,7.19,4.52,8196
10834,1.53,Very Good,J,VS1,62.8,59.0,7.31,7.34,4.6,8058
4176,0.52,Ideal,F,VS2,62.3,57.0,5.18,5.13,3.21,2246
2970,0.81,Very Good,E,VS2,62.8,57.0,5.9,5.95,3.72,3839
7825,0.56,Ideal,G,IF,62.2,54.0,5.3,5.34,3.31,2321
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
12958,0.71,Good,I,SI1,64.2,57.0,5.59,5.57,3.58,1715
9483,1.01,Ideal,E,SI2,61.2,54.0,6.49,6.52,3.98,4666
11809,0.41,Very Good,D,VS2,62.1,53.0,4.78,4.82,2.98,912
23457,0.4,Ideal,H,VS2,61.4,55.0,4.76,4.78,2.93,725
16661,0.53,Ideal,E,VS2,62.5,57.0,5.18,5.16,3.23,1727
12291,0.3,Very Good,G,VS1,62.0,60.0,4.23,4.28,2.64,605
20874,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,5280
12025,0.71,Premium,F,SI2,59.6,59.0,5.79,5.75,3.44,2409
11762,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1774
13118,0.7,Fair,D,SI2,64.5,60.0,5.53,5.47,3.55,2167
934,2.01,Good,I,SI2,56.9,59.0,8.41,8.3,4.74,11312
17594,0.72,Premium,H,SI1,,56.0,5.8,5.77,3.56,2398
14563,0.9,Very Good,E,SI1,63.2,54.0,6.1,6.17,3.88,4382
2650,0.28,Premium,E,VVS1,61.3,60.0,4.18,4.21,2.57,646
18849,1.6,Ideal,H,SI2,62.1,56.0,7.43,7.51,4.64,9275
24357,0.59,Very Good,G,VS1,62.5,53.0,5.46,5.35,3.38,1942
8395,0.44,Ideal,E,VS2,61.9,55.0,4.89,4.86,3.02,1073
25992,0.44,Premium,E,VS2,62.3,59.0,4.81,4.91,3.03,1003
8585,1.51,Good,I,VS1,65.9,56.0,7.02,7.09,4.65,8975
22991,1.01,Fair,G,VS2,65.7,54.0,6.32,6.28,4.14,4072
2227,1.01,Very Good,F,SI2,63.4,60.0,6.33,6.26,3.99,3563
14555,0.43,Ideal,G,IF,62.4,54.0,4.84,4.87,3.03,1318
5770,0.31,Ideal,G,SI2,61.7,56.0,4.34,4.38,2.69,408
15648,0.92,Ideal,D,SI2,61.9,55.0,6.24,6.27,3.87,5051
10316,1.51,Ideal,E,VS1,61.5,57.0,7.34,7.4,4.53,18729
4413,0.44,Ideal,E,SI1,61.1,56.0,4.9,4.92,3.0,810
1252,2.2,Ideal,I,SI2,62.2,56.0,8.33,8.29,5.17,13512
4396,0.96,Ideal,J,VS2,61.5,57.0,6.32,6.36,3.9,3326
4486,0.51,Ideal,G,VVS1,,53.0,5.14,5.2,3.2,1919
11856,1.52,Premium,I,SI1,61.2,60.0,7.41,7.36,4.52,8299
13877,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,453
4118,1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
24322,0.7,Ideal,I,VS2,62.0,54.1,5.7,5.73,3.55,2240
10243,0.4,Very Good,E,VS1,60.3,58.0,4.8,4.82,2.9,980
18316,0.94,Ideal,D,SI2,62.1,56.0,6.21,6.25,3.87,4182
7173,0.55,Very Good,G,VS1,59.4,62.0,5.32,5.36,3.17,1667
8738,0.4,Ideal,D,VS1,60.6,56.0,4.82,4.78,2.91,1072
4342,0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71,773
24703,1.0,Premium,E,I1,60.9,61.0,6.41,6.37,3.89,3584
21019,1.21,Good,E,I1,63.3,63.0,6.67,6.72,4.24,3726
6820,1.06,Good,G,VS1,63.4,57.0,6.45,6.48,4.1,6477
6374,0.9,Fair,I,VS2,65.4,60.0,6.03,5.96,3.93,3246
5297,0.51,Ideal,E,VS2,61.9,55.0,5.1,5.14,3.17,1675
17436,0.52,Very Good,F,VVS2,62.9,57.0,5.11,5.13,3.22,2035
26342,0.31,Ideal,E,VS1,60.9,57.0,4.41,4.39,2.68,942
14201,0.9,Good,D,VS2,65.8,58.0,5.99,6.01,3.95,4682
10715,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,13453
1349,1.04,Ideal,H,VS1,62.7,57.0,6.42,6.46,4.04,5577
10057,1.09,Very Good,D,SI2,62.2,59.0,6.46,6.49,4.03,4598
7387,0.32,Ideal,H,VS1,61.1,56.0,4.46,4.44,2.72,720
14657,0.93,Good,J,SI1,63.7,54.0,6.15,6.09,3.9,2438
10510,0.28,Ideal,G,VVS1,61.8,55.0,4.19,4.23,2.6,650
14161,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4586
822,0.26,Ideal,I,VS2,61.8,55.0,4.12,4.17,2.56,371
14808,0.33,Premium,E,VS2,60.6,60.0,4.48,4.43,2.7,928
10341,0.7,Premium,H,SI2,62.1,62.0,5.67,5.63,3.51,1999
25977,1.19,Good,J,SI1,59.8,64.0,6.94,6.9,4.14,4498
501,0.71,Premium,G,SI1,58.9,62.0,5.85,5.79,3.43,2181
16759,0.31,Fair,F,VVS1,63.1,61.0,4.32,4.37,2.74,740
18416,1.24,Ideal,G,VS2,62.0,56.0,6.87,6.9,4.27,8797
19776,0.57,Ideal,G,VS1,59.3,57.0,5.42,5.45,3.23,1942
23238,0.43,Premium,I,IF,61.2,58.0,4.88,4.83,2.97,1129
5780,0.76,Ideal,G,VVS2,62.0,56.0,5.86,5.88,3.64,3927
6940,0.32,Ideal,H,VS2,62.0,55.0,4.42,4.39,2.73,648
8883,0.3,Very Good,E,VS2,62.9,58.0,4.27,4.31,2.7,544
10671,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4352
9319,0.49,Premium,D,SI1,61.3,57.0,5.21,5.02,3.14,1444
21303,0.23,Very Good,D,VS2,62.7,58.0,3.86,3.89,2.43,362
20769,0.53,Good,E,VS1,63.2,56.0,5.14,5.18,3.26,1776
12373,0.3,Premium,E,VS2,62.3,58.0,4.32,4.28,2.68,844
2957,0.39,Premium,E,VVS2,59.5,58.0,4.77,4.74,2.83,1126
21246,1.01,Premium,G,SI1,59.2,59.0,6.58,6.52,3.88,4338
13454,0.26,Very Good,F,VVS1,58.7,58.0,4.24,4.25,2.49,597
21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
6717,1.56,Very Good,F,SI1,61.0,58.0,7.41,7.48,4.54,12207
14934,0.92,Premium,F,SI1,62.0,60.0,6.26,6.19,3.86,3910
19183,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,7292
22937,0.32,Premium,E,VS2,61.2,59.0,4.4,4.43,2.7,702
26297,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
23390,1.0,Good,G,VS2,63.7,59.0,6.38,6.33,4.05,5645
2721,0.34,Good,E,SI2,63.7,55.0,4.43,4.46,2.83,477
17575,1.0,Very Good,H,VS2,64.7,56.0,6.23,6.29,4.05,5883
1807,0.4,Very Good,H,VVS2,63.2,55.0,4.73,4.7,2.98,1125
11522,0.35,Very Good,G,VVS2,62.2,58.0,4.49,4.54,2.81,798
23504,1.07,Premium,G,SI2,62.2,58.0,6.56,6.49,4.06,3545
7979,0.33,Premium,I,SI1,61.4,58.0,4.5,4.46,2.75,572
19775,1.13,Ideal,I,VS2,62.3,56.0,6.63,6.73,4.16,4940
15162,0.7,Very Good,I,VS2,60.1,57.0,5.79,5.82,3.49,2316
16348,1.0,Good,G,VVS2,60.9,56.0,6.49,6.52,3.96,7492
21756,0.34,Premium,G,VS2,61.2,62.0,4.48,4.44,2.73,765
13499,0.35,Premium,I,VS2,61.2,58.0,4.57,4.55,2.79,630
290,0.72,Ideal,F,SI1,61.8,57.0,5.68,5.74,3.53,2440
15807,1.21,Very Good,H,VS2,62.8,57.0,6.77,6.82,4.27,6684
6414,0.71,Ideal,G,SI1,61.3,55.0,5.73,5.79,3.53,3007
2814,0.55,Ideal,F,SI1,61.0,56.0,5.28,5.34,3.24,1390
14486,0.7,Ideal,G,SI1,62.0,56.0,5.66,5.69,3.52,2699
20572,0.46,Very Good,F,VVS1,62.3,56.0,4.94,4.98,3.09,1838
6657,0.27,Ideal,I,VVS2,62.0,54.5,4.15,4.19,2.58,412
21874,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22,2098
22976,0.9,Premium,F,SI2,61.4,58.0,6.13,6.19,3.78,3619
20679,0.35,Premium,G,VS1,61.7,61.0,4.52,4.49,2.78,906
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
24286,1.76,Premium,I,SI2,62.0,58.0,7.76,7.72,4.8,10043
18077,0.59,Ideal,H,SI1,61.1,57.0,5.39,5.41,3.3,1445
